track_id,disc_number,duration,explicit,name,preview_url,track_number,popularity,is_playable,acousticness,analysis_url,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist,genre_id
2mM3gZ0BbPwPPMelbA8vgt,1,289933,1,No Te Enamores - Remix,https://p.scdn.co/mp3-preview/412ccb65e79bb4ecfbb0ff11b42a217d7df9d0b4?cid=cd552680dec84110b29ddf95d645cbe8,1,88,,0.5730000138282776,https://api.spotify.com/v1/audio-analysis/2mM3gZ0BbPwPPMelbA8vgt,0.8240000009536743,0.8370000123977661,1.6600000890321098e-05,5,0.2709999978542328,-4.603000164031982,1,0.10700000077486038,100.02100372314453,4,0.5799999833106995,"['Farruko', 'Nio Garcia', 'Jay Wheeler', 'Milly', 'Amenazzy']","['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical', 'reggaeton flow', 'dominican pop', 'rap dominicano']"
02kDW379Yfd5PzW5A6vuGt,1,195428,1,Lemonade,,1,88,,0.25600001215934753,https://api.spotify.com/v1/audio-analysis/02kDW379Yfd5PzW5A6vuGt,0.7990000247955322,0.6600000262260437,0.0,1,0.11100000143051147,-6.1529998779296875,0,0.07900000363588333,140.0399932861328,4,0.47099998593330383,"['Gunna', 'NAV', 'Don Toliver', 'Internet Money']","['atl hip hop', 'melodic rap', 'rap', 'trap', 'hip hop', 'canadian hip hop', 'pop rap', 'toronto rap', 'canadian trap']"
55Am8neGJkdj2ADaM3aw5H,1,208826,0,Train Wreck,https://p.scdn.co/mp3-preview/7630273bed15c2d02e6fc2a5a39a3f9f46092795?cid=cde021ca5d3e42a8bd440f1004a562dc,6,88,,0.7009999752044678,https://api.spotify.com/v1/audio-analysis/55Am8neGJkdj2ADaM3aw5H,0.3109999895095825,0.48500001430511475,0.0,6,0.07259999960660934,-5.72599983215332,0,0.0364999994635582,77.3550033569336,4,0.22499999403953552,['James Arthur'],"['pop', 'post-teen pop', 'talent show', 'uk pop']"
6Hj9jySrnFppAI0sEMCZpJ,1,240050,1,Robbery,,8,88,,0.328000009059906,https://api.spotify.com/v1/audio-analysis/6Hj9jySrnFppAI0sEMCZpJ,0.6850000023841858,0.6919999718666077,0.0,2,0.15299999713897705,-5.122000217437744,1,0.04569999873638153,159.96600341796875,5,0.578000009059906,['Juice WRLD'],"['chicago rap', 'melodic rap']"
4VXIryQMWpIdGgYR4TrjT1,1,165819,1,All Girls Are The Same,,2,88,,0.07689999788999557,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,0.6710000038146973,0.5289999842643738,0.0003349999897181988,0,0.08560000360012054,-7.22599983215332,1,0.3070000112056732,161.98899841308594,4,0.2029999941587448,['Juice WRLD'],"['chicago rap', 'melodic rap']"
5u1n1kITHCxxp8twBcZxWy,1,212093,0,Holy (feat. Chance The Rapper),,1,88,,0.19599999487400055,https://api.spotify.com/v1/audio-analysis/5u1n1kITHCxxp8twBcZxWy,0.6729999780654907,0.7039999961853027,0.0,6,0.08980000019073486,-8.055999755859375,1,0.36000001430511475,86.91899871826172,4,0.3720000088214874,"['Justin Bieber', 'Chance the Rapper']","['canadian pop', 'pop', 'post-teen pop', 'chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']"
1VLtjHwRWOVJiE5Py7JxoQ,1,132832,1,Martin & Gina,https://p.scdn.co/mp3-preview/c3a29031fae3d7ec39e63efa734da8595be6a916?cid=cde021ca5d3e42a8bd440f1004a562dc,3,88,,0.3449999988079071,https://api.spotify.com/v1/audio-analysis/1VLtjHwRWOVJiE5Py7JxoQ,0.8320000171661377,0.5339999794960022,0.0,1,0.16500000655651093,-7.813000202178955,0,0.2529999911785126,93.92400360107422,4,0.11599999666213989,['Polo G'],['chicago rap']
6AGOKlMZWLCaEJGnaROtF9,1,210463,0,Put Your Records On,https://p.scdn.co/mp3-preview/43e2f68fc66eb394aebab52b14afde64607f0e77?cid=cde021ca5d3e42a8bd440f1004a562dc,1,87,,0.056299999356269836,https://api.spotify.com/v1/audio-analysis/6AGOKlMZWLCaEJGnaROtF9,0.39899998903274536,0.4909999966621399,0.0008900000248104334,6,0.10999999940395355,-10.777999877929688,0,0.05380000174045563,91.06600189208984,4,0.1509999930858612,['Ritt Momney'],['bedroom pop']
7uoFMmxln0GPXQ0AcCBXRq,1,165906,0,Snowman,https://p.scdn.co/mp3-preview/477ea14e861597aec13fee51e609e88c9d85d50a?cid=cde021ca5d3e42a8bd440f1004a562dc,3,87,,0.4830000102519989,https://api.spotify.com/v1/audio-analysis/7uoFMmxln0GPXQ0AcCBXRq,0.7160000205039978,0.5120000243186951,0.0,1,0.09279999881982803,-6.256999969482422,1,0.03310000151395798,104.95700073242188,3,0.32600000500679016,['Sia'],"['australian dance', 'australian pop', 'pop', 'dance pop']"
5RAIMjdrCEjpjaR5tBATXU,1,241659,0,Aloha,https://p.scdn.co/mp3-preview/1a2d51bc1dad932ff5608b25d89e95aaaa8a547a?cid=cd552680dec84110b29ddf95d645cbe8,1,87,,0.5320000052452087,https://api.spotify.com/v1/audio-analysis/5RAIMjdrCEjpjaR5tBATXU,0.8069999814033508,0.7120000123977661,2.370000038354192e-05,1,0.16300000250339508,-5.756999969482422,1,0.10000000149011612,100.00399780273438,4,0.7919999957084656,"['Maluma', 'Rauw Alejandro', 'Darell', 'Mambo Kingz', 'DJ Luian', 'Be̩le']","['latin', 'reggaeton', 'reggaeton colombiano', 'puerto rican pop', 'trap latino', 'latin hip hop', 'reggaeton flow', 'tropical']"
